banos,ciudad,comunidad,habitaciones,link,particular,precio,referencia,superficie,web
3,Algete,Madrid,4,https://www.pisos.com/comprar/duplex-algete_centro_urbano-93380317886_455400/,Profesional,220.000 , 44554-003215,140,Pisos
1,Distrito Chamartín. Madrid Capital,Madrid,1,https://www.pisos.com/comprar/piso-nueva_espana28036-93410049648_105100/,Profesional,370.000 , VI2-40000415,71,Pisos
1,San Fernando de Henares,Madrid,2,https://www.pisos.com/comprar/piso-parque_henares-85924240606_515811/,Profesional,149.900 , 515811-000162,65,Pisos
1,Distrito Chamartín. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-nueva_espana28016-92553254252_105100/,Profesional,399.000 , VI2-30001436,55,Pisos
1,Distrito Retiro. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-ibiza28009-89181117559_105100/,Profesional,530.000 , VI2-40000308,106,Pisos
2,Distrito Salamanca. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-lista_barrio28006-88361116224_104400/,Profesional,499.000 , SA577-1-748/1569,97,Pisos
1,Torrejón de La Calzada,Madrid,3,https://www.pisos.com/comprar/piso-torrejon_de_la_calzada_centro_urbano-85841824853_108900/,Profesional,129.500 , XA282-2422,91,Pisos
5,Pozuelo de Alarcón,Madrid,5,https://www.pisos.com/comprar/casa_unifamiliar-somosaguas_humera_los_angeles28223-88376829224_101800/,Profesional,2.500.000 , IF5480-AK-1788,900,Pisos
2,Distrito Salamanca. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-lista_barrio28006-92562540276_100500/,Profesional,1.400.000 , SA577-1-834/1569,160,Pisos
1,Collado Villalba,Madrid,2,https://www.pisos.com/comprar/apartamento-parque_de_la_coruna_las_suertes-90919907606_992271/,Profesional,140.000 , 4992271-001067,55,Pisos
2,San Agustín del Guadalix,Madrid,3,https://www.pisos.com/comprar/piso-san_agustin_del_guadalix_centro_urbano-92564983381_108900/,Profesional,169.000 , XA416-VMF2 - JUAN CARLOS I (3),93,Pisos
2,Distrito Chamartín. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/piso-chamartin_hispanoamerica28016-74187137354_149200/,Profesional,500.000 , 1492-421938,94,Pisos
3,Distrito Tetuán. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-valdeacederas28029-93402568585_100500/,Profesional,270.000 , SA397-7171/1807,174,Pisos
1,Distrito Retiro. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-nino_jesus28009-88420227578_105100/,Profesional,549.900 , VI2-40000290,98,Pisos
1,Distrito Carabanchel. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-abrantes28025-89254336036_997935/,Profesional,147.000 , 4997935-V3-2174,82,Pisos
1,Distrito Arganzuela. Madrid Capital,Madrid,1,https://www.pisos.com/comprar/piso-palos_de_moguer28045-93360610103_101800/,Profesional,230.000 , IF7411-50_19,60,Pisos
8,Torrelodones,Madrid,7,https://www.pisos.com/comprar/chalet-los_penascales-90882341859_108500/,Profesional,560.000 , AG105-MG133,450,Pisos
1,Distrito Puente de Vallecas. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-palomeras_sureste28018-93396284195_109300/,Profesional,140.500 , EP349-12613,63,Pisos
3,Distrito Centro. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-centro_palacio28013-93397870888_105100/,Profesional,540.000 , VI2-10006802,111,Pisos
1,Distrito Centro. Alcalá de Henares,Madrid,3,https://www.pisos.com/comprar/piso-centro_casco_historico28807-92536299457_994398/,Profesional,180.890 , 4994398-PS14447,105,Pisos
2,Distrito Chamartín. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/casa_pareada-chamartin_ciudad_jardin28002-89242851786_105100/,Profesional,792.000 , VI2-40000303,177,Pisos
4,Distrito Chamartín. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/piso-chamartin_el_viso28002-92524143984_149200/,Profesional,1.480.000 , 1492-423275,244,Pisos
4,Torrelodones,Madrid,5,https://www.pisos.com/comprar/chalet-los_penascales-85859022358_108500/,Profesional,460.000 , AG105-MG104,316,Pisos
1,San Fernando de Henares,Madrid,4,https://www.pisos.com/comprar/piso-parque_henares-92509007556_515811/,Profesional,179.900 , 515811-000255,104,Pisos
2,Rivas-Vaciamadrid,Madrid,3,https://www.pisos.com/comprar/piso-covibar_pablo_iglesias-92523825913_998861/,Profesional,169.000 , 4998861-007183,84,Pisos
1,Distrito Carabanchel. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-pau_de_carabanchel28054-92589046617_100500/,Profesional,229.000 , SA53-30473,85,Pisos
2,Fuenlabrada,Madrid,4,https://www.pisos.com/comprar/piso-naranjo_la_serna28941-83391989883_101600/,Profesional,342.000 , IF5861-400,145,Pisos
2,Distrito Usera. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-moscardo28026-92562738964_108900/,Profesional,146.000 , XA425-VM8 - ESMERALDA,72,Pisos
4,Torrelodones,Madrid,3,https://www.pisos.com/comprar/casa_unifamiliar-los_penascales-88347058432_101800/,Profesional,463.000 , IF5521-3504-T,303,Pisos
2,Torrejón de Ardoz,Madrid,2,https://www.pisos.com/comprar/piso-zona_noroeste-87524137815_104400/,Profesional,199.850 , SA555-18-01806/1670,94,Pisos
1,Coslada,Madrid,2,https://www.pisos.com/comprar/piso-coslada_casco_antiguo-85083198485_515811/,Profesional,129.900 , 515811-000157,55,Pisos
3,El Álamo,Madrid,3,https://www.pisos.com/comprar/casa_adosada-el_alamo_centro_urbano-91696430019_101800/,Profesional,186.000 , IF6114-461VP,112,Pisos
1,Cobeña,Madrid,1,https://www.pisos.com/comprar/piso-cobena_centro_urbano-92565005421_455400/,Profesional,200.000 , 44554-003199,60,Pisos
3,Daganzo de Arriba,Madrid,3,https://www.pisos.com/comprar/casa_pareada-daganzo_de_arriba_centro_urbano-90084121527_100100/,Profesional,279.900 , PX1037-EP-01622-83656027,232,Pisos
2,Distrito Puente de Vallecas. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-palomeras_sureste28038-93349819357_100500/,Profesional,233.000 , SA398-TRV1613/1865,111,Pisos
1,Distrito Salamanca. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-guindalera28028-82521370202_440000/,Profesional,320.000 , 4400-022898,50,Pisos
1,Distrito Carabanchel. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-92533991140_108900/,Profesional,139.000 , XA432-VM10 - CAMICHI (2),88,Pisos
1,Distrito Centro. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-universidad_malasana28015-93338757349_105100/,Profesional,467.000 , VI2-24693,110,Pisos
2,Villalbilla,Madrid,3,https://www.pisos.com/comprar/casa_adosada-villalbilla_centro_urbano-9059600251_109700/,Profesional,290.800 , 4990308-13697668,186,Pisos
1,Distrito Carabanchel. Madrid Capital,Madrid,1,https://www.pisos.com/comprar/piso-pau_de_carabanchel28054-86673736303_107200/,Profesional,250.000 , SA53-30454,97,Pisos
2,Distrito Chamberí. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-chamberi_almagro28010-90015534649_149200/,Profesional,945.000 , 1492-423105,141,Pisos
1,Distrito Carabanchel. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-87551815526_101800/,Profesional,116.000 , IF7613-RP44201845918,60,Pisos
1,Loeches,Madrid,1,https://www.pisos.com/comprar/piso-loeches_centro_urbano-92599572465_101000/,Profesional,123.000 , AF56-397/1336,97,Pisos
4,Distrito Hortaleza. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/duplex-pinar_del_rey28033-93384890634_102100/,Profesional,895.000 , GM26-136269,265,Pisos
1,Distrito Hortaleza. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-hortaleza_canillas28043-92510440888_511920/,Profesional,375.000 , 4511920-J414,98,Pisos
2,Distrito Vicálvaro. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-el_canaveral-9060619854_109700/,Profesional,248.000 , 4993631-13624268,111,Pisos
3,Torrejón de Ardoz,Madrid,4,https://www.pisos.com/comprar/duplex-zona_suroeste-91736838318_100500/,Profesional,297.000 , SA1158-TORREJON028/5945,191,Pisos
1,Distrito Ciudad Lineal. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-concepcion-90876365480_100500/,Profesional,239.000 , SA503-A189/689,90,Pisos
1,Distrito Hortaleza. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/piso-hortaleza_canillas28043-93382501697_100200/,Profesional,320.000 , TC368-316869,107,Pisos
4,Arroyomolinos,Madrid,5,https://www.pisos.com/comprar/chalet-zona_europa-8467154765_109700/,Profesional,450.000 , 4992497-12708180,273,Pisos
1,Aldea del Fresno,Madrid,4,https://www.pisos.com/comprar/chalet-aldea_del_fresno_centro_urbano-90878968292_106700/,Particular,110.000 , IFC50-RFA 2454,115,Pisos
2,Distrito Villa de Vallecas. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/apartamento-ensanche_de_vallecas_valdecarros28031-88345334228_109700/,Profesional,236.400 , AM9-IDD83545,100,Pisos
1,Distrito Carabanchel. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-90900962520_996848/,Profesional,135.000 , 4996848-000022,78,Pisos
2,Distrito Villa de Vallecas. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-villa_de_vallecas_santa_eugenia28031-92531222022_997957/,Profesional,270.000 , 4997957-13160319,102,Pisos
1,Fuenlabrada,Madrid,3,https://www.pisos.com/comprar/piso-avanzada_la_cueva28945-92597974726_108900/,Profesional,200.000 , XA396-MAD-64271,86,Pisos
2,Distrito Centro. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/piso-cortes_huertas28014-90095204455_100500/,Profesional,965.000 , SA481-MD_LOP,172,Pisos
3,Villalbilla,Madrid,4,https://www.pisos.com/comprar/chalet-villalbilla_centro_urbano-67567139611_107000/,Profesional,336.400 , AS1-43087396,450,Pisos
1,Distrito Latina. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-latina_aluche28047-92542222693_100500/,Profesional,133.000 , SA119-PV-42,74,Pisos
2,Distrito Centro. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-centro_palacio28013-92595864794_512692/,Profesional,1.700.000 , 4512692-13331466,173,Pisos
2,Distrito Latina. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/piso-latina_campamento28024-90095317187_104400/,Profesional,224.900 , SA503-P525/689,115,Pisos
1,Leganés,Madrid,3,https://www.pisos.com/comprar/piso-leganes_centro28911-91743068805_100200/,Profesional,126.000 , TC562-311724,72,Pisos
2,Aranjuez,Madrid,3,https://www.pisos.com/comprar/piso-olivas_vergel-92544893082_994226/,Profesional,140.000 , 4994226-MENGS,95,Pisos
1,Pezuela de Las Torres,Madrid,2,https://www.pisos.com/comprar/piso-pezuela_de_las_torres_centro_urbano-67561622557_107000/,Profesional,75.240 , AS1-48739905,128,Pisos
3,Boadilla del Monte,Madrid,3,https://www.pisos.com/comprar/piso-sector_b-92535469585_516234/,Profesional,475.000 , 4516234-6076880,151,Pisos
1,Distrito Latina. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-latina_aluche28047-945856909579539_109700/,Profesional,170.000 , 4998331-13380121,100,Pisos
3,Fuente el Saz de Jarama,Madrid,4,https://www.pisos.com/comprar/chalet-fuente_el_saz_de_jarama_centro_urbano-945856909558320_109700/,Profesional,400.000 , 4516971-13230769,450,Pisos
1,Distrito Arganzuela. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-acacias28005-86727476967_104400/,Profesional,147.900 , SA503-0616/689,36,Pisos
2,Coslada,Madrid,4,https://www.pisos.com/comprar/piso-valleaguado_la_canada-89208496159_501036/,Profesional,250.000 , 501036-010012,117,Pisos
2,Coslada,Madrid,3,https://www.pisos.com/comprar/piso-la_espinilla_parque_blanco-92531974200_501036/,Profesional,256.000 , 501036-010038,110,Pisos
1,Distrito Carabanchel. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-carabanchel_comillas28019-92513873138_100200/,Profesional,215.000 , TC200-316000,71,Pisos
5,Distrito Retiro. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/piso-ibiza28009-93388774765_101800/,Profesional,1.950.000 , IF5271-378,237,Pisos
2,Rivas-Vaciamadrid,Madrid,3,https://www.pisos.com/comprar/piso-casco28521-8956756091_109700/,Profesional,234.000 , 4993266-13591663,116,Pisos
2,Distrito Ensanche-Espartales. Alcalá de Henares,Madrid,2,https://www.pisos.com/comprar/piso-ensanche_espartales_ensanche28806-8850359636_109700/,Profesional,245.900 , 4990308-13428203,79,Pisos
1,Fuenlabrada,Madrid,3,https://www.pisos.com/comprar/piso-naranjo_la_serna-93425432628_997755/,Profesional,145.000 , 4997755-75090120001129,80,Pisos
2,Alcorcón,Madrid,4,https://www.pisos.com/comprar/piso-valderas_los_castillos_parque_lisboa28924-93418302070_100200/,Profesional,275.000 , TC57-317495,130,Pisos
6,Pozuelo de Alarcón,Madrid,6,https://www.pisos.com/comprar/chalet-monte_alina_la_cabana-945856909411925_109700/,Profesional,1.370.000 , 4994129-MONTE ALINA,707,Pisos
2,Distrito Chamberí. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/atico-rios_rosas28003-92590767510_992099/,Profesional,850.000 , 4992099-000588,147,Pisos
6,Distrito Centro. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/piso-justicia_chueca28004-945856908152997_109700/,Profesional,1.200.000 , 4998317-TORREON,280,Pisos
1,Distrito Latina. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-puerta_del_angel-91760320740_100200/,Profesional,145.000 , TC130-311293,65,Pisos
1,Collado Villalba,Madrid,2,https://www.pisos.com/comprar/piso-villalba_estacion-9275043684_109700/,Profesional,172.000 , 4516762-14086149,99,Pisos
2,Distrito San Blas. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-rejas28022-90838014527_100100/,Profesional,295.000 , PX1160-3447-00623-83794439,108,Pisos
2,Distrito Centro. Madrid Capital,Madrid,1,https://www.pisos.com/comprar/piso-justicia_chueca28004-92589137979_996620/,Profesional,370.000 , 4996620-002052,71,Pisos
1,Distrito Latina. Madrid Capital,Madrid,1,https://www.pisos.com/comprar/piso-cuatro_vientos28054-90847052254_100500/,Profesional,166.900 , SA503-A174/689,54,Pisos
3,Villalbilla,Madrid,4,https://www.pisos.com/comprar/chalet-villalbilla_centro_urbano-8874104541_109700/,Profesional,237.378 , 4992497-13344625,132,Pisos
2,Distrito Vicálvaro. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-el_canaveral-8950464731_109700/,Profesional,148.490 , 4990308-13599511,78,Pisos
2,Distrito Centro. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/duplex-cortes_huertas28014-90005439547_100500/,Profesional,1.259.000 , SA481-MD_SAN,234,Pisos
2,Distrito Barajas. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-alameda_de_osuna_barrio-92536561125_100100/,Particular,409.950 , PX1433-V0012-84501468,93,Pisos
2,Distrito Villaverde. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/atico-butarque-8501929408_109700/,Profesional,377.000 , 4993266-12966571,150,Pisos
2,Distrito Hortaleza. Madrid Capital,Madrid,5,https://www.pisos.com/comprar/piso-pinar_del_rey28033-92500835868_101800/,Profesional,385.000 , IF6955-01-VE- HORTALEZA- SANTA VIRGILIA,133,Pisos
3,Rivas-Vaciamadrid,Madrid,4,https://www.pisos.com/comprar/chalet-rivas_urbanizaciones-90930347569_511742/,Profesional,415.000 , 4511742-174/18,237,Pisos
2,Distrito Retiro. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-ibiza28009-945856909515121_109700/,Profesional,500.000 , 4996681-003983,98,Pisos
3,Villanueva de la Cañada,Madrid,5,https://www.pisos.com/comprar/chalet-villanueva_de_la_canada_centro_urbano-72516958954_101600/,Profesional,390.000 , IF7144-815,295,Pisos
2,Distrito Hortaleza. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-apostol_santiago-91669429202_101800/,Profesional,295.000 , IF6617-616,95,Pisos
1,Distrito Chamberí. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-trafalgar28010-91744053031_100500/,Profesional,225.000 , SA367-337600988/3376,40,Pisos
2,Distrito Vicálvaro. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-el_canaveral-8800971412_109700/,Profesional,207.990 , 4990308-13438933,103,Pisos
1,Distrito Villaverde. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/casa_adosada-villaverde_san_andres28021-92501761111_101000/,Profesional,219.999 , AF17-1814/43,104,Pisos
2,Distrito Hortaleza. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-apostol_santiago-92596281204_511920/,Profesional,205.000 , 4511920-J412,76,Pisos
3,Villanueva de la Cañada,Madrid,4,https://www.pisos.com/comprar/chalet_pareado-villanueva_de_la_canada_nucleo_urbano-87583786029_510791/,Profesional,429.000 , 4510791-BOLIVIAIIFASE,252,Pisos
1,Distrito Ciudad Lineal. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-ventas28017-92571152380_998937/,Profesional,239.000 , 4998937-V-193-J,88,Pisos
1,Leganés,Madrid,4,https://www.pisos.com/comprar/piso-leganes_centro28911-90861868020_100200/,Profesional,133.000 , TC562-310281,80,Pisos
2,Distrito Hortaleza. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-sanchinarro28050-88400425532_101800/,Profesional,500.000 , IF6617-562,80,Pisos
2,Distrito Centro. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-universidad_malasana28004-92589440743_101000/,Profesional,798.000 , AF83-5948/1564,144,Pisos
2,Distrito Fuencarral-El Pardo. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_el_pardo28035-89263539651_992528/,Profesional,550.000 , 4992528-001033,125,Pisos
3,Distrito Vicálvaro. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/chalet-el_canaveral-9247653537_109700/,Profesional,477.000 , 4514316-14059190,205,Pisos
2,Móstoles,Madrid,3,https://www.pisos.com/comprar/apartamento-sur_este28938-86751460778_101800/,Profesional,202.000 , IF4098-PRPEGASO,203,Pisos
8,Distrito Hortaleza. Madrid Capital,Madrid,9,https://www.pisos.com/comprar/casa-hortaleza_canillas28043-80903862696_101600/,Profesional,2.300.000 , IF6974-94,1,Pisos
2,Distrito Chamberí. Madrid Capital,Madrid,2,https://www.pisos.com/comprar/piso-chamberi_almagro28010-91724394092_100500/,Profesional,575.000 , SA56-PH 346,77,Pisos
2,Distrito Ciudad Lineal. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/piso-ciudad_lineal_san_pascual-89239540354_514324/,Profesional,850.000 , 4514324-13011695,180,Pisos
2,Distrito Tetuán. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/piso-castillejos28046-87534168073_101800/,Profesional,925.000 , IF5506-V-450/18F,226,Pisos
1,Distrito Villa de Vallecas. Madrid Capital,Madrid,1,https://www.pisos.com/comprar/piso-casco_historico_de_vallecas28031-90022572159_101800/,Profesional,109.900 , 4991595-000623,42,Pisos
1,Torrejón de Ardoz,Madrid,2,https://www.pisos.com/comprar/piso-zona_noreste-91697407527_994728/,Profesional,125.000 , 4994728-C/PESCADOR,60,Pisos
5,Distrito Centro. Madrid Capital,Madrid,4,https://www.pisos.com/comprar/atico-justicia_chueca28004-945856909558386_109700/,Particular,2.505.000 , 4514635-13231219,249,Pisos
2,Colmenar Viejo,Madrid,4,https://www.pisos.com/comprar/duplex-san_crispin_la_estacion-8950087076_109700/,Profesional,315.000 , 4994805-13565921,223,Pisos
4,San Sebastián de los Reyes,Madrid,5,https://www.pisos.com/comprar/casa_pareada-ciudalcampo_fuente_del_fresno28707-91669470322_100100/,Particular,545.000 , PX75945-CD0217-82917212,250,Pisos
1,Distrito Vicálvaro. Madrid Capital,Madrid,3,https://www.pisos.com/comprar/piso-vicalvaro_ambroz28032-92598973008_108900/,Profesional,114.000 , XA396-MAD-62437,71,Pisos
2,Leganés,Madrid,3,https://www.pisos.com/comprar/piso-leganes_centro28911-86706412068_103800/,Profesional,229.500 , INB123-500-SE-061,125,Pisos
3,Arganda del Rey,Madrid,4,https://www.pisos.com/comprar/casa-arganda_del_rey_centro-92581719774_100500/,Profesional,239.500 , SA755-010319-1/2874,187,Pisos
7,Tres Cantos,Madrid,8,https://www.pisos.com/comprar/chalet-tres_cantos_soto_de_vinuelas-92519547248_100500/,Profesional,1.180.000 , SA481-MD_SOT,660,Pisos
